,LLOC,DELTASPIKE-1307,DELTASPIKE-1303,DELTASPIKE-1282,DELTASPIKE-1299,DELTASPIKE-1278,DELTASPIKE-1302,DELTASPIKE-1296,DELTASPIKE-1281,DELTASPIKE-1287,DELTASPIKE-1272,DELTASPIKE-1294,DELTASPIKE-1256,DELTASPIKE-1249,DELTASPIKE-1230,DELTASPIKE-1242
deltaspike/modules/test-control/api/src/main/java/org/apache/deltaspike/testcontrol/spi/TestAware.java,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/api/src/main/java/org/apache/deltaspike/testcontrol/spi/TestControlValidator.java,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/api/src/main/java/org/apache/deltaspike/testcontrol/api/junit/CdiTestRunner.java,692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
deltaspike/modules/test-control/api/src/main/java/org/apache/deltaspike/testcontrol/api/junit/CdiTestSuiteRunner.java,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/api/src/main/java/org/apache/deltaspike/testcontrol/api/junit/TestBaseConfig.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/api/src/main/java/org/apache/deltaspike/testcontrol/api/literal/TestControlLiteral.java,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/api/src/main/java/org/apache/deltaspike/testcontrol/api/mock/ApplicationMockManager.java,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/api/src/main/java/org/apache/deltaspike/testcontrol/api/mock/DynamicMockManager.java,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/api/src/main/java/org/apache/deltaspike/testcontrol/api/mock/TypedMock.java,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/api/src/main/java/org/apache/deltaspike/testcontrol/spi/junit/TestStatementDecoratorFactory.java,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/test-control/api/src/main/java/org/apache/deltaspike/testcontrol/spi/mock/MockFilter.java,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/bean-validation/impl/src/main/java/org/apache/deltaspike/beanvalidation/impl/CDIAwareConstraintValidatorFactory.java,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/AbstractEntityRepository.java,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/AbstractFullEntityRepository.java,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/EntityCountRepository.java,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/EntityGraph.java,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/EntityGraphType.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/EntityManagerConfig.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/EntityManagerDelegate.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/EntityManagerResolver.java,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/EntityPersistenceRepository.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/EntityRepository.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/FirstResult.java,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/FullEntityRepository.java,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/MaxResults.java,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/Modifying.java,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/Query.java,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/QueryInvocationException.java,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/QueryParam.java,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/QueryResult.java,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/Repository.java,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/SingleResultType.java,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/spi/DelegateQueryHandler.java,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/spi/QueryInvocationContext.java,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/audit/CreatedOn.java,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/audit/CurrentUser.java,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/audit/ModifiedBy.java,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/audit/ModifiedOn.java,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/criteria/Criteria.java,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/criteria/CriteriaSupport.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/criteria/QuerySelection.java,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/mapping/MappingConfig.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/mapping/QueryInOutMapper.java,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/api/src/main/java/org/apache/deltaspike/data/api/mapping/SimpleQueryInOutMapperBase.java,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/RepositoryExtension.java,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/audit/AuditEntityListener.java,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/audit/AuditPropertyException.java,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/audit/AuditProvider.java,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/audit/PrePersistAuditListener.java,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/audit/PreUpdateAuditListener.java,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/audit/PrincipalProvider.java,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/audit/TimestampsProvider.java,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/AnnotatedQueryBuilder.java,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/DelegateQueryBuilder.java,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/MethodExpressionException.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/MethodQueryBuilder.java,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/OrderDirection.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/QueryBuilder.java,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/QueryBuilderContext.java,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/QueryBuilderFactory.java,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/QueryOperator.java,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/WrappedQueryBuilder.java,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/QueryCriteria.java,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/graph/EntityGraphException.java,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/graph/EntityGraphHelper.java,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/handler/AbstractDelegateQueryHandler.java,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/handler/CdiQueryContextHolder.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/handler/CdiQueryInvocationContext.java,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/handler/CriteriaSupportHandler.java,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/handler/EntityManagerDelegateHandler.java,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/handler/EntityRepositoryHandler.java,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/handler/JpaQueryPostProcessor.java,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/handler/QueryHandler.java,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/handler/QueryRunner.java,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/handler/QueryStringPostProcessor.java,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/meta/EntityMetadata.java,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/meta/EntityMetadataInitializer.java,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/meta/RepositoryMetadata.java,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/meta/RepositoryMetadataHandler.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/meta/RepositoryMetadataInitializer.java,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/meta/RepositoryMethodMetadata.java,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/meta/RepositoryMethodMetadataInitializer.java,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/meta/RepositoryMethodPrefix.java,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/meta/RepositoryMethodType.java,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/meta/RequiresTransaction.java,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/param/IndexedParameter.java,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/param/NamedParameter.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/param/Parameter.java,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/param/Parameters.java,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/param/ParameterUpdate.java,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/param/ToUpperStringParameterUpdate.java,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/property/FieldProperty.java,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/property/FieldPropertyImpl.java,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/property/MethodProperty.java,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/property/MethodPropertyImpl.java,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/property/Properties.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/property/Property.java,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/property/Reflections.java,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/tx/InvocationContextWrapper.java,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/tx/ThreadLocalEntityManagerHolder.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/tx/TransactionalQueryRunner.java,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/util/EntityUtils.java,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/util/QueryUtils.java,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/part/AndQueryPart.java,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/part/BasePropertyQueryPart.java,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/part/ConnectingQueryPart.java,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/part/OrderByQueryPart.java,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/part/OrQueryPart.java,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/part/PropertyQueryPart.java,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/part/QueryPart.java,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/part/QueryRoot.java,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/postprocessor/CountQueryPostProcessor.java,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/postprocessor/FirstResultPostProcessor.java,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/postprocessor/FlushModePostProcessor.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/postprocessor/HintPostProcessor.java,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/postprocessor/LockModePostProcessor.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/postprocessor/MaxResultPostProcessor.java,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/postprocessor/OrderByQueryStringPostProcessor.java,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/result/DefaultQueryResult.java,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/result/QueryProcessor.java,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/builder/result/QueryProcessorFactory.java,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/Between.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/Eq.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/EqIgnoreCase.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/FetchBuilder.java,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/GreaterThan.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/GreaterThanOrEqual.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/In.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/IsEmpty.java,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/IsNotEmpty.java,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/IsNotNull.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/IsNull.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/JoinBuilder.java,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/LessThan.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/LessThanOrEqual.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/Like.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/NotEq.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/NotEqIgnoreCase.java,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/NotLike.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/NoValueBuilder.java,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/OrBuilder.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/PredicateBuilder.java,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/predicate/SingleValueBuilder.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/processor/OrderBy.java,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/processor/QueryProcessor.java,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/selection/AttributeQuerySelection.java,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/criteria/selection/SingularAttributeSelection.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/property/query/AnnotatedPropertyCriteria.java,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/property/query/NamedPropertyCriteria.java,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/property/query/PropertyCriteria.java,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/property/query/PropertyQueries.java,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/property/query/PropertyQuery.java,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/property/query/TypedPropertyCriteria.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/util/bean/BeanDestroyable.java,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/util/bean/DependentProviderDestroyable.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/util/bean/Destroyable.java,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/util/jpa/BaseQueryStringExtractor.java,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/util/jpa/EclipseLinkEjbQueryStringExtractor.java,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/util/jpa/HibernateQueryStringExtractor.java,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/util/jpa/OpenJpaPersistenceUnitUtilDelegate.java,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/util/jpa/OpenJpaQueryStringExtractor.java,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/util/jpa/PersistenceUnitUtilDelegateFactory.java,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/util/jpa/ProviderSpecific.java,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/util/jpa/QueryStringExtractor.java,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deltaspike/modules/data/impl/src/main/java/org/apache/deltaspike/data/impl/util/jpa/QueryStringExtractorFactory.java,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
