,LLOC,ab7ce2f6ec40e865f00efcd86e344f95db733acb,fda9f73f94080815ec643d7320c32a905c65db61,fa03d461d1e0b2a4e096b7c9a0e6ed0cf4cc0aa5,712f514f4215356c3453247e65d3a0c0a9018dbf,9feb51fcf63e2700b6f3171ba3c0533cc26d6bf4,cc5cb1cf7d0c6fcb1f1695ba63863231d4f8e613,45e4ba325f7d8b17b366a412dca7c26970834924,4fe97b13f8b4d70fa8eff2953a06f329bdf3c7ac,358bac68c089a12ff346c8665cd860f5fe6a38e9,86c8473bff9759995d539859809f4f456ba6b4aa,53db0052691c71951e8e54caefafb9a2ed677063,cb50d1940f53027fb76da03201ee5dc8cb5c81c2,bc458a5b045a9d3c08a9f82950dd77c69f80859e
ws-security-stax/src/test/java/org/apache/wss4j/stax/test/AttachmentTest.java,1101,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/test/java/org/apache/wss4j/stax/test/ConfigurationConverterTest.java,155,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/test/java/org/apache/wss4j/stax/test/EncDecryptionTest.java,2035,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/test/java/org/apache/wss4j/stax/test/SignatureTest.java,1281,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/test/java/org/apache/wss4j/stax/test/saml/SAMLTokenTest.java,934,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/test/java/org/apache/wss4j/stax/test/utils/SecretKeyCallbackHandler.java,44,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/ext/AttachmentRemovalCallback.java,11,0,0,0,0,0,0,0,0,0,0,0,0,0
bindings/src/main/java/org/apache/wss4j/binding/wss10/ObjectFactory.java,94,0,0,0,0,0,0,0,0,0,0,0,0,0
bindings/src/main/java/org/apache/wss4j/binding/wss11/ObjectFactory.java,37,0,0,0,0,0,0,0,0,0,0,0,0,0
bindings/src/main/java/org/apache/wss4j/binding/wssc13/ObjectFactory.java,55,0,0,0,0,0,0,0,0,0,0,0,0,0
bindings/src/main/java/org/apache/wss4j/binding/wssc200502/ObjectFactory.java,55,0,0,0,0,0,0,0,0,0,0,0,0,0
bindings/src/main/java/org/apache/wss4j/binding/wsu10/ObjectFactory.java,35,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/message/WSSecDKEncrypt.java,127,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/handler/RequestData.java,444,0,0,0,0,0,0,0,1,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/saml/bean/ActionBean.java,55,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/saml/bean/AdviceBean.java,58,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/saml/bean/AttributeBean.java,95,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/saml/bean/AudienceRestrictionBean.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/saml/bean/AuthDecisionStatementBean.java,102,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/saml/bean/AuthenticationStatementBean.java,114,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/SOAPConstants.java,13,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/ext/WSSecurityException.java,90,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/crypto/MerlinDevice.java,149,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/crypto/WSProviderConfig.java,240,1,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/engine/WSSConfig.java,385,1,0,1,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/test/java/org/apache/wss4j/dom/components/crypto/WSSConfigTest.java,37,1,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/main/java/org/apache/wss4j/policy/stax/Assertable.java,14,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/main/java/org/apache/wss4j/policy/stax/PolicyViolationException.java,8,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/WSSPolicyException.java,10,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/DOM2Writer.java,242,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/util/DOM2Writer.java,225,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/bsp/BSPRule.java,163,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/test/java/org/apache/wss4j/dom/message/token/DerivedKeyTokenTest.java,71,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/test/java/org/apache/wss4j/dom/message/token/ReferenceTest.java,118,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/main/java/org/apache/wss4j/stax/impl/processor/output/EncryptOutputProcessor.java,407,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/test/java/org/apache/wss4j/dom/common/SecurityTestUtil.java,29,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/main/java/org/apache/wss4j/policy/stax/assertionStates/AlgorithmSuiteAssertionState.java,207,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/main/java/org/apache/wss4j/policy/stax/assertionStates/ContentEncryptedElementsAssertionState.java,70,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/main/java/org/apache/wss4j/policy/stax/assertionStates/EncryptedElementsAssertionState.java,72,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/main/java/org/apache/wss4j/policy/stax/assertionStates/HttpsTokenAssertionState.java,87,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/main/java/org/apache/wss4j/policy/stax/assertionStates/OnlySignEntireHeadersAndBodyAssertionState.java,72,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/main/java/org/apache/wss4j/policy/stax/assertionStates/ProtectionOrderAssertionState.java,130,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/main/java/org/apache/wss4j/policy/stax/assertionStates/RelTokenAssertionState.java,40,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/main/java/org/apache/wss4j/policy/stax/assertionStates/SamlTokenAssertionState.java,108,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/main/java/org/apache/wss4j/policy/stax/assertionStates/SecurityContextTokenAssertionState.java,73,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/main/java/org/apache/wss4j/policy/stax/assertionStates/SignatureProtectionAssertionState.java,186,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/main/java/org/apache/wss4j/policy/stax/assertionStates/SpnegoContextTokenAssertionState.java,45,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/main/java/org/apache/wss4j/policy/stax/assertionStates/TokenProtectionAssertionState.java,241,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/main/java/org/apache/wss4j/policy/stax/assertionStates/UsernameTokenAssertionState.java,134,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/test/java/org/apache/wss4j/stax/test/ReplayTest.java,223,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/test/java/org/apache/wss4j/stax/test/VulnerabliltyVectorsTest.java,412,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/AbstractBinding.java,126,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/AbstractSecurityAssertion.java,161,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/AbstractSymmetricAsymmetricBinding.java,129,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/AbstractToken.java,184,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/AbstractTokenWrapper.java,85,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/AlgorithmSuite.java,676,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/AsymmetricBinding.java,206,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/Attachments.java,95,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/ContentEncryptedElements.java,33,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/EncryptedElements.java,33,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/EncryptedParts.java,35,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/EncryptionToken.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/Header.java,62,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/HttpsToken.java,89,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/InitiatorEncryptionToken.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/InitiatorSignatureToken.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/InitiatorToken.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/IssuedToken.java,163,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/KerberosToken.java,113,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/KeyValueToken.java,70,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/Layout.java,97,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/ProtectionToken.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/RecipientEncryptionToken.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/RecipientSignatureToken.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/RecipientToken.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/RelToken.java,115,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/RequiredElements.java,109,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/RequiredParts.java,77,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/SamlToken.java,116,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/SecureConversationToken.java,124,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/SecurityContextToken.java,116,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/SignatureToken.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/SignedElements.java,33,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/SignedParts.java,49,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/SpnegoContextToken.java,115,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/SupportingTokens.java,222,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/SymmetricBinding.java,121,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/TransportBinding.java,77,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/TransportToken.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/Trust10.java,158,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/Trust13.java,123,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/UsernameToken.java,158,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/Wss10.java,140,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/Wss11.java,104,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/main/java/org/apache/wss4j/stax/impl/resourceResolvers/ResolverSameDocument.java,38,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/main/java/org/apache/wss4j/stax/impl/resourceResolvers/ResolverXPointer.java,38,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/spnego/DefaultSpnegoClientAction.java,43,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/spnego/DefaultSpnegoServiceAction.java,41,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/spnego/SpnegoTokenContext.java,252,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/main/java/org/apache/wss4j/stax/impl/securityToken/X509SecurityTokenImpl.java,155,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/main/java/org/apache/wss4j/stax/impl/processor/output/WSSSignatureOutputProcessor.java,239,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/util/SignatureUtils.java,92,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/cache/ReplayCache.java,7,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/processor/EncryptedAssertionProcessor.java,83,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/processor/EncryptedDataProcessor.java,163,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/processor/ReferenceListProcessor.java,171,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/processor/SignatureConfirmationProcessor.java,28,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/processor/TimestampProcessor.java,37,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/validate/JAASUsernameTokenValidator.java,62,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/validate/KerberosTokenValidator.java,162,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/validate/SignatureTrustValidator.java,57,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/validate/UsernameTokenValidator.java,108,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/message/WSSecEncrypt.java,285,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/test/java/org/apache/wss4j/policy/stax/test/SupportingTokensTest.java,1369,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/test/java/org/apache/wss4j/policy/stax/test/UsernameTokenTest.java,177,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/test/java/org/apache/wss4j/stax/test/InboundWSSecurityContextImplTest.java,604,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/main/java/org/apache/wss4j/stax/setup/WSSec.java,393,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/saml/bean/Version.java,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/test/java/org/apache/wss4j/dom/common/SAML1AuthnHOKHandler.java,50,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/test/java/org/apache/wss4j/dom/common/SAML1CallbackHandler.java,66,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/main/java/org/apache/wss4j/policy/stax/assertionStates/LayoutAssertionState.java,59,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/saml/bean/ConditionsBean.java,166,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/saml/bean/DelegateBean.java,74,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/saml/bean/SubjectConfirmationDataBean.java,113,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/message/token/KerberosSecurity.java,234,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/main/java/org/apache/wss4j/stax/impl/securityToken/X509PKIPathv1SecurityTokenImpl.java,48,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/main/java/org/apache/wss4j/stax/impl/securityToken/X509V3SecurityTokenImpl.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/main/java/org/apache/wss4j/stax/impl/processor/input/WSSSignatureReferenceVerifyInputProcessor.java,377,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/bsp/BSPEnforcer.java,36,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/util/KeyUtils.java,149,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/util/UsernameTokenUtil.java,71,0,0,0,0,0,0,0,0,0,0,0,0,0
bindings/src/main/java/org/apache/wss4j/binding/wsu10/AbstractAttributedDateTime.java,16,0,0,0,0,0,0,0,0,0,0,0,0,0
policy/src/main/java/org/apache/wss4j/policy/model/XPath.java,73,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/test/java/org/apache/wss4j/stax/test/TimestampTest.java,537,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/test/java/org/apache/wss4j/stax/test/UsernameTokenTest.java,619,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/WSDataRef.java,95,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/principal/WSDerivedKeyTokenPrincipal.java,61,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/spnego/SpnegoClientAction.java,10,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/spnego/SpnegoServiceAction.java,10,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/SignatureActionToken.java,24,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/main/java/org/apache/wss4j/stax/securityToken/EncryptedKeySha1SecurityToken.java,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/processor/BinarySecurityTokenProcessor.java,121,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/processor/DerivedKeyTokenProcessor.java,62,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/processor/Processor.java,12,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-common/src/main/java/org/apache/wss4j/common/saml/OpenSAMLBootstrap.java,70,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/processor/SecurityContextTokenProcessor.java,75,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/saml/WSSSAMLKeyInfoProcessor.java,84,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/str/DerivedKeyTokenSTRParser.java,153,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/str/EncryptedKeySTRParser.java,148,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/str/SecurityTokenRefSTRParser.java,205,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/str/STRParserParameters.java,26,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-stax/src/test/java/org/apache/wss4j/stax/test/WSS4JCallbackHandlerImpl.java,26,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/test/java/org/apache/wss4j/dom/common/CustomProcessor.java,18,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/main/java/org/apache/wss4j/policy/stax/assertionStates/X509TokenAssertionState.java,166,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/main/java/org/apache/wss4j/dom/handler/WSHandler.java,1092,0,0,1,0,0,0,0,0,0,0,0,0,0
ws-security-dom/src/test/java/org/apache/wss4j/dom/message/UsernameTokenTest.java,889,0,0,1,0,0,0,0,0,0,0,0,0,0
bindings/src/main/java/org/apache/wss4j/binding/wss10/BinarySecurityTokenType.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0
bindings/src/main/java/org/apache/wss4j/binding/wss10/EncodedString.java,26,0,0,0,0,0,0,0,0,0,0,0,0,0
bindings/src/main/java/org/apache/wss4j/binding/wss10/KeyIdentifierType.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0
bindings/src/main/java/org/apache/wss4j/binding/wss10/PasswordString.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0
bindings/src/main/java/org/apache/wss4j/binding/wss11/EncryptedHeaderType.java,86,0,0,0,0,0,0,0,0,0,0,0,0,0
bindings/src/main/java/org/apache/wss4j/binding/wss11/SignatureConfirmationType.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0
bindings/src/main/java/org/apache/wss4j/binding/wssc/AbstractDerivedKeyTokenType.java,15,0,0,0,0,0,0,0,0,0,0,0,0,0
bindings/src/main/java/org/apache/wss4j/binding/wssc/AbstractPropertiesType.java,5,0,0,0,0,0,0,0,0,0,0,0,0,0
bindings/src/main/java/org/apache/wss4j/binding/wssc/AbstractSecurityContextTokenType.java,10,0,0,0,0,0,0,0,0,0,0,0,0,0
bindings/src/main/java/org/apache/wss4j/binding/wssc13/DerivedKeyTokenType.java,106,0,0,0,0,0,0,0,0,0,0,0,0,0
bindings/src/main/java/org/apache/wss4j/binding/wssc200502/DerivedKeyTokenType.java,106,0,0,0,0,0,0,0,0,0,0,0,0,0
ws-security-policy-stax/src/main/java/org/apache/wss4j/policy/stax/assertionStates/KerberosTokenAssertionState.java,91,0,0,0,0,0,0,0,0,0,0,0,0,0
